order_id,order_timestamp,origin_region,destination_region,carrier,product_category,weight_kg,unit_margin_usd,order_value_usd,warehouse_receipt_time,pack_complete_time,ship_time,scheduled_delivery_date,actual_delivery_date,return_flag,is_unresolved_shipment,Time_to_Pack_Hours,Transit_Days_Scheduled,Delivery_Variance_Days,Order_to_Ship_Hours,Carrier_Route,distance_factor,Estimated_Shipping_Cost_USD,SLA_Status,Margin_Tier
ORD-107570,2024-07-16 09:37:00,Midwest,South,Standard,Home Goods,1.64,22.0,181.01,2024-07-16 10:36:00,2024-07-16 13:37:32.408692154,2024-07-16 17:06:32.408692154,2024-07-21 17:06:32.408692154,2024-07-21 06:19:53.552250748,False,False,3.03,5.0,-0.45,7.49,Standard | Midwest -> South,1.1,7.58,On-Time,High Margin ($20+)
ORD-106622,2024-06-05 03:52:00,West,South,Standard,Books,0.45,4.0,8.55,2024-06-05 04:24:00,2024-06-05 12:30:02.937181456,2024-06-05 15:32:02.937181456,2024-06-10 15:32:02.937181456,2024-06-11 01:20:45.729800951,False,False,8.1,5.0,0.41,11.67,Standard | West -> South,2.0,3.78,1-2 Days Late,Low Margin (<$10)
ORD-105132,2024-06-24 17:58:00,South,South,Standard,Toys,0.05,9.0,37.73,2024-06-24 18:35:00,2024-06-24 21:05:56.802142508,2024-06-24 22:06:56.802142508,2024-06-29 22:06:56.802142508,2024-06-29 14:22:23.617294855,False,False,2.52,5.0,-0.32,4.15,Standard | South -> South,0.5,0.11,On-Time,Low Margin (<$10)
ORD-103464,2024-06-03 06:08:00,South,Southwest,Standard,Toys,0.77,9.0,36.13,2024-06-03 07:22:00,2024-06-03 08:55:21.367531497,2024-06-03 11:21:21.367531497,2024-06-08 11:21:21.367531497,2024-06-08 07:06:12.704314991,False,False,1.56,5.0,-0.18,5.22,Standard | South -> Southwest,1.0,3.23,On-Time,Low Margin (<$10)
ORD-106201,2024-05-09 00:24:00,South,Midwest,Standard,Sports,5.93,17.0,89.8,2024-05-09 01:32:00,2024-05-09 04:09:27.676151853,2024-05-09 07:35:27.676151853,2024-05-14 07:35:27.676151853,2024-05-14 03:18:20.966943896,False,False,2.62,5.0,-0.18,7.19,Standard | South -> Midwest,1.1,27.4,On-Time,Mid Margin ($10-20)
ORD-102748,2024-11-19 01:46:00,West,West,Standard,Home Goods,7.47,22.0,126.15,2024-11-19 03:10:00,2024-11-19 04:56:40.257225800,2024-11-19 05:28:40.257225800,2024-11-24 05:28:40.257225800,2024-11-25 06:56:57.343035146,False,False,1.78,5.0,1.06,3.71,Standard | West -> West,0.4,12.55,1-2 Days Late,High Margin ($20+)
ORD-104351,2024-03-28 15:22:00,Midwest,Southwest,Standard,Toys,1.43,9.0,45.18,2024-03-28 16:37:00,2024-03-28 18:14:51.763134572,2024-03-28 18:56:51.763134572,2024-04-02 18:56:51.763134572,2024-04-03 16:11:51.977763044,False,False,1.63,5.0,0.89,3.58,Standard | Midwest -> Southwest,1.5,9.01,1-2 Days Late,Low Margin (<$10)
ORD-106945,2024-05-11 12:40:00,South,Southwest,Standard,Apparel,1.05,14.0,65.49,2024-05-11 14:01:00,2024-05-11 19:38:29.951595570,2024-05-11 23:08:29.951595570,2024-05-16 23:08:29.951595570,2024-05-17 11:37:22.012843052,False,False,5.62,5.0,0.52,10.47,Standard | South -> Southwest,1.0,4.41,1-2 Days Late,Mid Margin ($10-20)
ORD-106130,2024-08-24 08:42:00,Northeast,South,Standard,Sports,2.09,17.0,99.72,2024-08-24 09:29:00,2024-08-24 15:14:55.134483915,2024-08-24 17:08:55.134483915,2024-08-29 17:08:55.134483915,2024-08-28 13:05:41.036956385,False,False,5.77,5.0,-1.17,8.45,Standard | Northeast -> South,1.4,12.29,On-Time,Mid Margin ($10-20)
ORD-106833,2024-07-27 21:41:00,South,Midwest,Standard,Apparel,0.5,14.0,32.16,2024-07-27 22:13:00,2024-07-28 04:59:04.788351620,2024-07-28 07:04:04.788351620,2024-08-02 07:04:04.788351620,2024-08-02 05:11:04.046889813,False,False,6.77,5.0,-0.08,9.38,Standard | South -> Midwest,1.1,2.31,On-Time,Mid Margin ($10-20)
ORD-104698,2024-10-09 13:24:00,Southwest,West,Express,Apparel,0.68,14.0,78.74,2024-10-09 13:38:00,2024-10-09 15:13:20.518488679,2024-10-09 16:13:20.518488679,2024-10-11 16:13:20.518488679,2024-10-11 02:05:03.297358710,False,False,1.59,2.0,-0.59,2.82,Express | Southwest -> West,1.0,5.3,On-Time,Mid Margin ($10-20)
ORD-104221,2024-09-13 13:10:00,Southwest,Southwest,Standard,Beauty,0.51,11.0,32.25,2024-09-13 14:16:00,2024-09-13 16:20:30.509061506,2024-09-13 19:36:30.509061506,2024-09-18 19:36:30.509061506,2024-09-18 17:56:29.192166603,False,False,2.08,5.0,-0.07,6.44,Standard | Southwest -> Southwest,0.4,0.86,On-Time,Mid Margin ($10-20)
ORD-104528,2024-07-26 23:28:00,West,South,Express,Home Goods,8.28,22.0,174.5,2024-07-27 00:40:00,2024-07-27 02:51:58.894887451,2024-07-27 05:53:58.894887451,2024-07-29 05:53:58.894887451,2024-07-29 05:24:15.791528425,False,False,2.2,2.0,-0.02,6.43,Express | West -> South,2.0,129.17,On-Time,High Margin ($20+)
ORD-102354,2024-04-30 18:41:00,Northeast,South,Standard,Sports,3.2,17.0,67.46,2024-04-30 20:02:00,2024-04-30 23:58:15.001637654,2024-05-01 02:36:15.001637654,2024-05-06 02:36:15.001637654,2024-05-05 10:36:20.283467205,False,False,3.94,5.0,-0.67,7.92,Standard | Northeast -> South,1.4,18.82,On-Time,Mid Margin ($10-20)
ORD-106922,2024-09-27 15:15:00,South,Southwest,Standard,Apparel,0.87,14.0,58.72,2024-09-27 16:12:00,2024-09-27 18:40:13.905726358,2024-09-27 19:53:13.905726358,2024-10-02 19:53:13.905726358,2024-10-04 00:13:28.666465968,False,False,2.47,5.0,1.18,4.64,Standard | South -> Southwest,1.0,3.65,1-2 Days Late,Mid Margin ($10-20)
ORD-104044,2024-09-07 03:35:00,Midwest,Northeast,Standard,Electronics,3.95,38.0,251.17,2024-09-07 03:44:00,2024-09-07 06:07:28.154511441,2024-09-07 09:41:28.154511441,2024-09-12 09:41:28.154511441,2024-09-12 18:34:09.135945801,False,False,2.39,5.0,0.37,6.11,Standard | Midwest -> Northeast,1.2,19.91,1-2 Days Late,High Margin ($20+)
ORD-103759,2024-03-13 08:28:00,West,Northeast,Express,Beauty,0.23,11.0,41.4,2024-03-13 08:46:00,2024-03-13 14:49:42.826399538,2024-03-13 17:15:42.826399538,2024-03-15 17:15:42.826399538,2024-03-15 11:26:37.240511434,False,False,6.06,2.0,-0.24,8.8,Express | West -> Northeast,2.9,5.2,On-Time,Mid Margin ($10-20)
ORD-107333,2024-02-03 23:26:00,West,Northeast,Standard,Home Goods,10.49,22.0,152.26,2024-02-03 23:38:00,2024-02-04 05:44:42.258090502,2024-02-04 09:21:42.258090502,2024-02-09 09:21:42.258090502,2024-02-08 21:44:39.034303875,False,False,6.11,5.0,-0.48,9.93,Standard | West -> Northeast,2.9,127.77,On-Time,High Margin ($20+)
ORD-100773,2024-01-18 09:33:00,Midwest,Northeast,Standard,Apparel,0.8,14.0,57.74,2024-01-18 10:20:00,2024-01-18 12:25:37.179220448,2024-01-18 15:38:37.179220448,2024-01-23 15:38:37.179220448,2024-01-23 07:22:10.157581806,False,False,2.09,5.0,-0.34,6.09,Standard | Midwest -> Northeast,1.2,4.03,On-Time,Mid Margin ($10-20)
ORD-100025,2024-12-03 15:52:00,West,Midwest,Express,Apparel,0.72,14.0,57.57,2024-12-03 16:49:00,2024-12-03 20:44:35.238469926,2024-12-04 00:16:35.238469926,2024-12-06 00:16:35.238469926,2024-12-05 05:29:37.460682660,False,False,3.93,2.0,-0.78,8.41,Express | West -> Midwest,1.8,10.11,On-Time,Mid Margin ($10-20)
ORD-109415,2024-01-02 09:36:00,Midwest,West,Standard,Electronics,0.55,38.0,153.23,2024-01-02 10:03:00,2024-01-02 14:46:12.317608592,2024-01-02 17:28:12.317608592,2024-01-07 17:28:12.317608592,2024-01-07 10:18:45.107475296,False,False,4.72,5.0,-0.3,7.87,Standard | Midwest -> West,1.8,4.16,On-Time,High Margin ($20+)
ORD-103086,2024-04-02 16:58:00,South,Northeast,Express,Beauty,0.39,11.0,35.15,2024-04-02 18:04:00,2024-04-02 19:43:47.969850315,2024-04-02 21:47:47.969850315,2024-04-04 21:47:47.969850315,2024-04-04 18:43:46.895879815,False,False,1.66,2.0,-0.13,4.83,Express | South -> Northeast,1.4,4.26,On-Time,Mid Margin ($10-20)
ORD-102057,2024-11-13 15:02:00,Midwest,Southwest,Standard,Toys,2.0,9.0,35.33,2024-11-13 16:00:00,2024-11-13 17:32:32.720159468,2024-11-13 18:37:32.720159468,2024-11-18 18:37:32.720159468,2024-11-18 07:26:39.452644488,False,False,1.54,5.0,-0.47,3.59,Standard | Midwest -> Southwest,1.5,12.6,On-Time,Low Margin (<$10)
ORD-105234,2024-03-24 07:35:00,Midwest,West,Express,Electronics,2.36,38.0,194.28,2024-03-24 07:53:00,2024-03-24 16:07:45.850827930,2024-03-24 19:02:45.850827930,2024-03-26 19:02:45.850827930,2024-03-26 00:58:42.596111503,False,False,8.25,2.0,-0.75,11.46,Express | Midwest -> West,1.8,33.13,On-Time,High Margin ($20+)
ORD-107225,2024-10-22 16:00:00,South,Midwest,Express,Apparel,0.71,14.0,44.32,2024-10-22 16:37:00,2024-10-23 01:09:39.345165301,2024-10-23 04:42:39.345165301,2024-10-25 04:42:39.345165301,2024-10-25 15:32:04.483456657,False,False,8.54,2.0,0.45,12.71,Express | South -> Midwest,1.1,6.09,1-2 Days Late,Mid Margin ($10-20)
ORD-103872,2024-05-11 07:13:00,Northeast,Southwest,Standard,Sports,0.05,17.0,81.87,2024-05-11 08:35:00,2024-05-11 11:42:00.270129511,2024-05-11 12:38:00.270129511,2024-05-16 12:38:00.270129511,2024-05-17 13:51:51.831916634,False,False,3.12,5.0,1.05,5.42,Standard | Northeast -> Southwest,2.4,0.5,1-2 Days Late,Mid Margin ($10-20)
ORD-106711,2024-10-12 14:27:00,Midwest,Midwest,Standard,Electronics,2.72,38.0,231.02,2024-10-12 15:46:00,2024-10-12 23:10:36.180443905,2024-10-13 00:59:36.180443905,2024-10-18 00:59:36.180443905,2024-10-18 16:56:51.195032860,False,False,7.41,5.0,0.66,10.54,Standard | Midwest -> Midwest,0.5,5.71,1-2 Days Late,High Margin ($20+)
ORD-102922,2024-07-08 11:52:00,South,Northeast,Standard,Toys,0.55,9.0,40.42,2024-07-08 12:26:00,2024-07-08 14:51:04.314910389,2024-07-08 17:33:04.314910389,2024-07-13 17:33:04.314910389,2024-07-17 10:35:53.519415416,False,False,2.42,5.0,3.71,5.68,Standard | South -> Northeast,1.4,3.23,3-5 Days Late,Low Margin (<$10)
ORD-103390,2024-11-22 00:10:00,Northeast,West,Standard,Beauty,0.46,11.0,26.67,2024-11-22 01:25:00,2024-11-22 03:33:06.920358435,2024-11-22 04:25:06.920358435,2024-11-27 04:25:06.920358435,2024-11-26 03:38:58.762019846,False,False,2.14,5.0,-1.03,4.25,Standard | Northeast -> West,2.9,5.6,On-Time,Mid Margin ($10-20)
ORD-103058,2024-02-05 21:47:00,Northeast,South,Standard,Sports,1.63,17.0,97.07,2024-02-05 22:54:00,2024-02-06 00:03:34.197776280,2024-02-06 01:33:34.197776280,2024-02-11 01:33:34.197776280,2024-02-10 19:39:45.209762347,False,False,1.16,5.0,-0.25,3.78,Standard | Northeast -> South,1.4,9.58,On-Time,Mid Margin ($10-20)
ORD-105200,2024-03-07 13:44:00,Midwest,South,Express,Beauty,0.44,11.0,28.62,2024-03-07 13:57:00,2024-03-07 18:40:26.947243020,2024-03-07 22:19:26.947243020,2024-03-09 22:19:26.947243020,2024-03-10 07:10:20.949298695,False,False,4.72,2.0,0.37,8.59,Express | Midwest -> South,1.1,3.78,1-2 Days Late,Mid Margin ($10-20)
ORD-109544,2024-11-19 09:53:00,Southwest,Northeast,Standard,Home Goods,0.05,22.0,118.04,2024-11-19 10:01:00,2024-11-19 12:06:36.609818758,2024-11-19 14:21:36.609818758,2024-11-24 14:21:36.609818758,2024-11-23 11:46:38.679736726,False,False,2.09,5.0,-1.11,4.48,Standard | Southwest -> Northeast,2.4,0.5,On-Time,High Margin ($20+)
ORD-107563,2024-12-08 11:57:00,Midwest,Midwest,Express,Sports,0.66,17.0,106.87,2024-12-08 13:13:00,2024-12-08 19:21:40.850169413,2024-12-08 21:58:40.850169413,2024-12-10 21:58:40.850169413,2024-12-11 20:27:55.718452555,False,False,6.14,2.0,0.94,10.03,Express | Midwest -> Midwest,0.5,2.57,1-2 Days Late,Mid Margin ($10-20)
ORD-108812,2024-08-02 17:01:00,South,South,Express,Electronics,2.65,38.0,257.41,2024-08-02 18:12:00,2024-08-03 00:35:32.896618659,2024-08-03 03:36:32.896618659,2024-08-05 03:36:32.896618659,2024-08-05 06:26:30.345904263,False,False,6.39,2.0,0.12,10.59,Express | South -> South,0.5,10.34,1-2 Days Late,High Margin ($20+)
ORD-104178,2024-12-22 07:06:00,West,South,Express,Sports,3.72,17.0,58.77,2024-12-22 08:30:00,2024-12-22 13:21:05.761687622,2024-12-22 14:55:05.761687622,2024-12-24 14:55:05.761687622,2024-12-24 04:14:31.344714057,False,False,4.85,2.0,-0.44,7.82,Express | West -> South,2.0,58.03,On-Time,Mid Margin ($10-20)
ORD-102366,2024-11-22 08:04:00,South,Northeast,Standard,Apparel,0.82,14.0,50.45,2024-11-22 08:27:00,2024-11-22 13:23:02.034251739,2024-11-22 16:17:02.034251739,2024-11-27 16:17:02.034251739,2024-12-01 06:26:36.268917289,False,False,4.93,5.0,3.59,8.22,Standard | South -> Northeast,1.4,4.82,3-5 Days Late,Mid Margin ($10-20)
ORD-100657,2024-04-25 22:06:00,South,Midwest,Standard,Toys,1.25,9.0,51.45,2024-04-25 23:07:00,2024-04-26 01:43:15.081557410,2024-04-26 03:18:15.081557410,2024-05-01 03:18:15.081557410,2024-05-01 14:14:08.101708997,False,False,2.6,5.0,0.46,5.2,Standard | South -> Midwest,1.1,5.78,1-2 Days Late,Low Margin (<$10)
ORD-109298,2024-04-30 13:40:00,Southwest,South,Standard,Sports,2.57,17.0,103.07,2024-04-30 14:47:00,2024-04-30 17:40:49.123346629,2024-04-30 18:31:49.123346629,2024-05-05 18:31:49.123346629,2024-05-05 11:36:45.246070601,False,False,2.9,5.0,-0.29,4.86,Standard | Southwest -> South,1.0,10.79,On-Time,Mid Margin ($10-20)
ORD-101785,2024-04-13 06:22:00,Midwest,West,Standard,Apparel,0.42,14.0,51.0,2024-04-13 06:57:00,2024-04-13 11:01:36.428522170,2024-04-13 12:08:36.428522170,2024-04-18 12:08:36.428522170,2024-04-18 17:04:44.739138252,False,False,4.08,5.0,0.21,5.78,Standard | Midwest -> West,1.8,3.18,1-2 Days Late,Mid Margin ($10-20)
ORD-109451,2024-12-19 06:35:00,Midwest,West,Standard,Apparel,0.42,14.0,41.29,2024-12-19 06:43:00,2024-12-19 10:34:31.484752912,2024-12-19 12:48:31.484752912,2024-12-24 12:48:31.484752912,2024-12-23 18:41:44.868802005,False,False,3.86,5.0,-0.75,6.23,Standard | Midwest -> West,1.8,3.18,On-Time,Mid Margin ($10-20)
ORD-107516,2024-10-04 04:10:00,South,Midwest,Standard,Apparel,0.39,14.0,43.47,2024-10-04 04:54:00,2024-10-04 08:20:08.327266231,2024-10-04 10:54:08.327266231,2024-10-09 10:54:08.327266231,2024-10-10 00:01:48.200753143,False,False,3.44,5.0,0.55,6.74,Standard | South -> Midwest,1.1,1.8,1-2 Days Late,Mid Margin ($10-20)
ORD-109785,2024-04-26 21:32:00,Northeast,Midwest,Standard,Toys,0.41,9.0,34.23,2024-04-26 22:43:00,2024-04-27 01:36:08.058592651,2024-04-27 05:15:08.058592651,2024-05-02 05:15:08.058592651,2024-05-01 16:06:50.800303073,False,False,2.89,5.0,-0.55,7.72,Standard | Northeast -> Midwest,1.2,2.07,On-Time,Low Margin (<$10)
ORD-109860,2024-04-06 01:07:00,West,West,Standard,Home Goods,5.84,22.0,112.59,2024-04-06 02:23:00,2024-04-06 06:45:29.932965544,2024-04-06 09:59:29.932965544,2024-04-11 09:59:29.932965544,2024-04-12 03:36:47.723399448,False,False,4.37,5.0,0.73,8.87,Standard | West -> West,0.4,9.81,1-2 Days Late,High Margin ($20+)
ORD-109008,2024-06-19 15:02:00,Midwest,Midwest,Standard,Apparel,1.0,14.0,49.56,2024-06-19 15:29:00,2024-06-20 00:40:45.043050336,2024-06-20 01:28:45.043050336,2024-06-25 01:28:45.043050336,2024-06-24 10:51:56.124004913,False,False,9.2,5.0,-0.61,10.45,Standard | Midwest -> Midwest,0.5,2.1,On-Time,Mid Margin ($10-20)
ORD-107508,2024-06-09 20:15:00,West,Midwest,Express,Toys,0.36,9.0,20.53,2024-06-09 20:48:00,2024-06-10 03:17:05.384412762,2024-06-10 07:06:05.384412762,2024-06-12 07:06:05.384412762,2024-06-12 12:43:00.070041738,False,False,6.48,2.0,0.23,10.85,Express | West -> Midwest,1.8,5.05,1-2 Days Late,Low Margin (<$10)
ORD-105287,2024-06-13 18:28:00,Northeast,Midwest,Standard,Apparel,0.6,14.0,65.84,2024-06-13 19:26:00,2024-06-13 23:00:53.103166813,2024-06-13 23:44:53.103166813,2024-06-18 23:44:53.103166813,2024-06-18 08:48:46.301029539,False,False,3.58,5.0,-0.62,5.28,Standard | Northeast -> Midwest,1.2,3.02,On-Time,Mid Margin ($10-20)
ORD-109784,2024-08-26 17:42:00,South,Northeast,Standard,Sports,4.41,17.0,112.3,2024-08-26 18:38:00,2024-08-26 22:58:28.632103972,2024-08-27 01:28:28.632103972,2024-09-01 01:28:28.632103972,2024-09-04 19:12:00.509843089,False,False,4.34,5.0,3.74,7.77,Standard | South -> Northeast,1.4,25.93,3-5 Days Late,Mid Margin ($10-20)
ORD-105953,2024-07-31 22:04:00,West,West,Standard,Beauty,0.16,11.0,19.83,2024-07-31 22:50:00,2024-08-01 00:54:01.637811544,2024-08-01 03:16:01.637811544,2024-08-06 03:16:01.637811544,2024-08-06 00:00:17.229258001,True,False,2.07,5.0,-0.14,5.2,Standard | West -> West,0.4,0.27,On-Time,Mid Margin ($10-20)
ORD-109253,2024-09-18 02:27:00,West,Northeast,Standard,Toys,1.53,9.0,25.16,2024-09-18 03:28:00,2024-09-18 09:23:26.485654051,2024-09-18 10:34:26.485654051,2024-09-23 10:34:26.485654051,2024-09-23 21:49:15.611298366,True,False,5.92,5.0,0.47,8.12,Standard | West -> Northeast,2.9,18.64,1-2 Days Late,Low Margin (<$10)
ORD-107980,2024-10-03 17:11:00,Midwest,West,Standard,Beauty,0.36,11.0,21.05,2024-10-03 18:22:00,2024-10-03 19:16:14.719750801,2024-10-03 21:14:14.719750801,2024-10-08 21:14:14.719750801,2024-10-09 06:13:43.437191843,False,False,0.9,5.0,0.37,4.05,Standard | Midwest -> West,1.8,2.72,1-2 Days Late,Mid Margin ($10-20)
ORD-106348,2024-05-29 00:00:00,Southwest,South,Standard,Sports,1.08,17.0,44.17,2024-05-29 00:24:00,2024-05-29 02:20:52.665989139,2024-05-29 05:26:52.665989139,2024-06-03 05:26:52.665989139,2024-06-03 03:34:56.366462793,False,False,1.95,5.0,-0.08,5.45,Standard | Southwest -> South,1.0,4.54,On-Time,Mid Margin ($10-20)
ORD-106385,2024-06-23 03:28:00,South,Northeast,Standard,Home Goods,11.75,22.0,72.77,2024-06-23 04:34:00,2024-06-23 16:45:54.928992490,2024-06-23 18:03:54.928992490,2024-06-28 18:03:54.928992490,2024-07-02 13:31:30.687763497,True,False,12.2,5.0,3.81,14.6,Standard | South -> Northeast,1.4,69.09,3-5 Days Late,High Margin ($20+)
ORD-106212,2024-10-08 08:03:00,Midwest,Southwest,Express,Apparel,0.36,14.0,49.83,2024-10-08 09:18:00,2024-10-08 11:50:12.325609708,2024-10-08 12:41:12.325609708,2024-10-10 12:41:12.325609708,2024-10-10 13:55:16.132437263,False,False,2.54,2.0,0.05,4.64,Express | Midwest -> Southwest,1.5,4.21,1-2 Days Late,Mid Margin ($10-20)
ORD-105851,2024-05-30 20:56:00,South,Midwest,Standard,Books,0.44,4.0,17.53,2024-05-30 21:37:00,2024-05-31 00:53:03.363223421,2024-05-31 04:26:03.363223421,2024-06-05 04:26:03.363223421,2024-06-04 20:01:30.338243794,False,False,3.27,5.0,-0.35,7.5,Standard | South -> Midwest,1.1,2.03,On-Time,Low Margin (<$10)
ORD-109442,2024-05-18 19:28:00,Southwest,West,Standard,Toys,2.19,9.0,32.23,2024-05-18 20:08:00,2024-05-19 05:15:54.436333821,2024-05-19 08:37:54.436333821,2024-05-24 08:37:54.436333821,2024-05-24 01:56:52.941346243,False,False,9.13,5.0,-0.28,13.17,Standard | Southwest -> West,1.0,9.2,On-Time,Low Margin (<$10)
ORD-100909,2024-10-12 02:23:00,South,South,Standard,Apparel,0.77,14.0,57.01,2024-10-12 03:02:00,2024-10-12 09:58:12.965493177,2024-10-12 12:23:12.965493177,2024-10-17 12:23:12.965493177,2024-10-17 13:34:01.444484489,False,False,6.94,5.0,0.05,10.0,Standard | South -> South,0.5,1.62,1-2 Days Late,Mid Margin ($10-20)
ORD-105841,2024-06-16 17:35:00,Southwest,Southwest,Standard,Toys,0.67,9.0,44.43,2024-06-16 19:03:00,2024-06-17 02:56:57.971173412,2024-06-17 05:29:57.971173412,2024-06-22 05:29:57.971173412,2024-06-22 14:05:17.630733032,False,False,7.9,5.0,0.36,11.92,Standard | Southwest -> Southwest,0.4,1.13,1-2 Days Late,Low Margin (<$10)
ORD-104936,2024-02-10 06:26:00,West,Northeast,Standard,Sports,4.19,17.0,71.37,2024-02-10 07:13:00,2024-02-10 11:56:07.849913451,2024-02-10 15:50:07.849913451,2024-02-15 15:50:07.849913451,2024-02-16 05:32:58.916538399,False,False,4.72,5.0,0.57,9.4,Standard | West -> Northeast,2.9,51.03,1-2 Days Late,Mid Margin ($10-20)
ORD-101978,2024-10-09 23:45:00,South,South,Express,Toys,0.79,9.0,44.56,2024-10-10 00:45:00,2024-10-10 02:46:16.729680831,2024-10-10 05:00:16.729680831,2024-10-12 05:00:16.729680831,2024-10-12 06:44:56.110350840,False,False,2.02,2.0,0.07,5.25,Express | South -> South,0.5,3.08,1-2 Days Late,Low Margin (<$10)
ORD-100932,2024-11-02 14:21:00,Southwest,Southwest,Express,Home Goods,6.16,22.0,65.25,2024-11-02 15:34:00,2024-11-02 20:14:10.360581168,2024-11-02 22:52:10.360581168,2024-11-04 22:52:10.360581168,2024-11-05 07:13:25.655621894,False,False,4.67,2.0,0.35,8.52,Express | Southwest -> Southwest,0.4,19.22,1-2 Days Late,High Margin ($20+)
ORD-104834,2024-05-26 09:29:00,Northeast,Southwest,Standard,Toys,1.24,9.0,53.24,2024-05-26 10:34:00,2024-05-26 17:13:48.983874300,2024-05-26 19:53:48.983874300,2024-05-31 19:53:48.983874300,2024-06-01 15:05:58.388381650,False,False,6.66,5.0,0.8,10.41,Standard | Northeast -> Southwest,2.4,12.5,1-2 Days Late,Low Margin (<$10)
ORD-101974,2024-12-05 15:06:00,West,Midwest,Standard,Toys,1.77,9.0,35.95,2024-12-05 16:12:00,2024-12-05 18:35:28.019354593,2024-12-05 22:23:28.019354593,2024-12-10 22:23:28.019354593,2024-12-10 19:21:51.444091333,False,False,2.39,5.0,-0.13,7.29,Standard | West -> Midwest,1.8,13.38,On-Time,Low Margin (<$10)
ORD-101945,2024-07-16 15:00:00,Southwest,South,Standard,Sports,4.76,17.0,40.61,2024-07-16 16:03:00,2024-07-16 20:11:07.739767460,2024-07-16 23:44:07.739767460,2024-07-21 23:44:07.739767460,2024-07-21 13:38:58.446132002,False,False,4.14,5.0,-0.42,8.74,Standard | Southwest -> South,1.0,19.99,On-Time,Mid Margin ($10-20)
ORD-106927,2024-09-25 07:14:00,Northeast,South,Standard,Books,0.64,4.0,18.73,2024-09-25 07:22:00,2024-09-25 10:18:20.446229083,2024-09-25 12:09:20.446229083,2024-09-30 12:09:20.446229083,2024-09-29 21:43:11.100040989,False,False,2.94,5.0,-0.6,4.92,Standard | Northeast -> South,1.4,3.76,On-Time,Low Margin (<$10)
ORD-101420,2024-10-03 04:06:00,Midwest,Midwest,Standard,Electronics,3.19,38.0,227.6,2024-10-03 05:06:00,2024-10-03 13:20:45.807438220,2024-10-03 14:41:45.807438220,2024-10-08 14:41:45.807438220,2024-10-08 12:53:18.355714284,False,False,8.25,5.0,-0.08,10.6,Standard | Midwest -> Midwest,0.5,6.7,On-Time,High Margin ($20+)
ORD-101536,2024-08-15 15:45:00,Northeast,West,Standard,Books,0.65,4.0,15.73,2024-08-15 16:18:00,2024-08-15 19:36:44.633610666,2024-08-15 21:02:44.633610666,2024-08-20 21:02:44.633610666,2024-08-20 20:56:05.382507932,False,False,3.31,5.0,-0.0,5.3,Standard | Northeast -> West,2.9,7.92,On-Time,Low Margin (<$10)
ORD-105584,2024-09-03 02:28:00,Midwest,Midwest,Express,Sports,6.81,17.0,81.19,2024-09-03 02:59:00,2024-09-03 06:34:47.923790679,2024-09-03 09:25:47.923790679,2024-09-05 09:25:47.923790679,,False,True,3.6,2.0,,6.96,Express | Midwest -> Midwest,0.5,26.56,Unresolved,Mid Margin ($10-20)
ORD-107336,2024-09-09 03:54:00,South,Northeast,Standard,Toys,1.54,9.0,37.29,2024-09-09 04:55:00,2024-09-09 06:25:41.688782269,2024-09-09 10:22:41.688782269,2024-09-14 10:22:41.688782269,2024-09-16 07:36:40.019948391,False,False,1.51,5.0,1.88,6.48,Standard | South -> Northeast,1.4,9.06,1-2 Days Late,Low Margin (<$10)
ORD-107697,2024-10-11 03:02:00,South,Midwest,Standard,Toys,1.62,9.0,52.41,2024-10-11 03:30:00,2024-10-11 12:22:59.106417855,2024-10-11 14:01:59.106417855,2024-10-16 14:01:59.106417855,2024-10-16 13:48:25.580169783,False,False,8.88,5.0,-0.01,11.0,Standard | South -> Midwest,1.1,7.48,On-Time,Low Margin (<$10)
